sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,2,3,7,OLS_raw,0.22283147810982107,0.6421462365406092,8,True
Soil-C,Soil,2,3,8,OLS_raw,0.37490597943495885,0.6421462365406092,8,True
Soil-C,Soil,2,3,1,endpoint,-0.04258566867989133,0.5387381914967273,8,True
Soil-C,Soil,2,3,2,endpoint,0.011659365816519607,0.5387381914967273,8,True
Soil-C,Soil,2,3,3,endpoint,-0.005577716358547535,0.5387381914967273,8,True
Soil-C,Soil,2,3,4,endpoint,-0.2577208659306507,0.5387381914967273,8,True
Soil-C,Soil,2,3,5,endpoint,0.3861873376481316,0.5387381914967273,8,True
Soil-C,Soil,2,3,6,endpoint,-0.7755575643110557,0.5387381914967273,8,True
Soil-C,Soil,2,3,7,endpoint,0.05877426185860679,0.5387381914967273,8,True
Soil-C,Soil,2,3,8,endpoint,0.21609255200899768,0.5387381914967273,8,True
Soil-C,Soil,2,3,1,persistence,-0.26936223485626476,0.4964928120425116,8,True
Soil-C,Soil,2,3,2,persistence,-0.18898941205662134,0.4964928120425116,8,True
Soil-C,Soil,2,3,3,persistence,-0.22115466704160647,0.4964928120425116,8,True
Soil-C,Soil,2,3,4,persistence,0.4681540689614305,0.4964928120425116,8,True
Soil-C,Soil,2,3,5,persistence,0.2916977509692361,0.4964928120425116,8,True
Soil-C,Soil,2,3,6,persistence,0.22105825822458425,0.4964928120425116,8,True
Soil-C,Soil,2,3,7,persistence,-0.016330153249383805,0.4964928120425116,8,True
Soil-C,Soil,2,3,8,persistence,0.18287892543709483,0.4964928120425116,8,True
Soil-C,Soil,2,4,1,OLS,0.37772516752575513,0.6265770415716605,8,True
Soil-C,Soil,2,4,2,OLS,0.08278340252928229,0.6265770415716605,8,True
Soil-C,Soil,2,4,3,OLS,0.030451050954952263,0.6265770415716605,8,True
Soil-C,Soil,2,4,4,OLS,0.22530998433232197,0.6265770415716605,8,True
Soil-C,Soil,2,4,5,OLS,0.27449565933997677,0.6265770415716605,8,True
Soil-C,Soil,2,4,6,OLS,0.18271436832659094,0.6265770415716605,8,True
Soil-C,Soil,2,4,7,OLS,0.273780321275212,0.6265770415716605,8,True
Soil-C,Soil,2,4,8,OLS,0.41872614772847705,0.6265770415716605,8,True
Soil-C,Soil,2,4,1,OLS_raw,0.4349611205738423,0.6356615917588312,8,True
Soil-C,Soil,2,4,2,OLS_raw,-0.05942297698889698,0.6356615917588312,8,True
Soil-C,Soil,2,4,3,OLS_raw,0.045443050745958,0.6356615917588312,8,True
Soil-C,Soil,2,4,4,OLS_raw,0.32208537988476027,0.6356615917588312,8,True
Soil-C,Soil,2,4,5,OLS_raw,0.3126680849246357,0.6356615917588312,8,True
Soil-C,Soil,2,4,6,OLS_raw,-0.06569641333885312,0.6356615917588312,8,True
Soil-C,Soil,2,4,7,OLS_raw,0.22519460616563824,0.6356615917588312,8,True
Soil-C,Soil,2,4,8,OLS_raw,0.481031279571126,0.6356615917588312,8,True
Soil-C,Soil,2,4,1,endpoint,0.12484636056402476,0.4809081329728512,8,True
Soil-C,Soil,2,4,2,endpoint,-0.2309964882131994,0.4809081329728512,8,True
Soil-C,Soil,2,4,3,endpoint,-0.38840046332792877,0.4809081329728512,8,True
Soil-C,Soil,2,4,4,endpoint,0.00860543420607851,0.4809081329728512,8,True
Soil-C,Soil,2,4,5,endpoint,-0.006872531185510233,0.4809081329728512,8,True
Soil-C,Soil,2,4,6,endpoint,-0.219610908783876,0.4809081329728512,8,True
Soil-C,Soil,2,4,7,endpoint,-0.10999979527969916,0.4809081329728512,8,True
Soil-C,Soil,2,4,8,endpoint,0.10790966432835314,0.4809081329728512,8,True
Soil-C,Soil,2,4,1,persistence,-0.04689567751507617,0.5119597770693209,8,True
Soil-C,Soil,2,4,2,persistence,-0.5112260234460808,0.5119597770693209,8,True
Soil-C,Soil,2,4,3,persistence,-0.7271418549403885,0.5119597770693209,8,True
Soil-C,Soil,2,4,4,persistence,0.15277044118755523,0.5119597770693209,8,True
Soil-C,Soil,2,4,5,persistence,0.1366272205391973,0.5119597770693209,8,True
Soil-C,Soil,2,4,6,persistence,0.0015971343550905681,0.5119597770693209,8,True
Soil-C,Soil,2,4,7,persistence,0.04708826249420539,0.5119597770693209,8,True
Soil-C,Soil,2,4,8,persistence,0.24705882054809924,0.5119597770693209,8,True
Soil-C,Soil,2,5,1,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,2,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,3,OLS,-5.202793013623155,-203.97492033920068,1,False
Soil-C,Soil,2,5,4,OLS,-1365.3204448753768,-203.97492033920068,1,False
Soil-C,Soil,2,5,5,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,6,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,7,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,8,OLS,,-203.97492033920068,1,False
Soil-C,Soil,2,5,1,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,2,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,3,OLS_raw,-17.48662601922963,-574.9567254480779,1,False
Soil-C,Soil,2,5,4,OLS_raw,-3838.2084030192755,-574.9567254480779,1,False
Soil-C,Soil,2,5,5,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,6,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,7,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,8,OLS_raw,,-574.9567254480779,1,False
Soil-C,Soil,2,5,1,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,2,endpoint,,0.45953217136968805,1,False
Soil-C,Soil,2,5,3,endpoint,-313.9568754149294,0.45953217136968805,1,False
